restaurant_name,cuisines,avg_cost_for_two,has_table_booking,has_online_delivery,price_range,rating,votes
Chocolateria San Churro,Fast Food,1000,True,True,3,3.8,594
Cocoberry,Cafe,300,False,True,1,3.5,66
Costa Coffee,Cafe,600,False,False,2,3.5,103
Country Curries,Multicuisine,800,False,True,2,3.5,139
Culinaire,Multicuisine,1000,False,True,3,3.8,843
Defence Bakery,Fast Food,400,False,True,1,3.6,113
Diva - The Italian Restaurant,Italian,2500,True,True,4,3.8,372
Fig & Maple,Multicuisine,1650,True,False,3,3.8,42
Fitoor,Multicuisine,1350,True,False,3,3.5,140
Giani's,Multicuisine,400,False,True,1,3.6,173
Happy Hakka,Multicuisine,650,False,True,2,3.8,312
Mainland China,Chinese,1800,True,True,3,3.7,780
Mini Mughal,North Indian,1200,True,False,3,3.5,256
Movenpick,Multicuisine,650,False,True,2,3.9,27
New York Slice - Express,Fast Food,800,False,True,2,3.6,160
Nirula's Ice Cream,Multicuisine,250,False,True,1,3.6,36
Not Just Paranthas,North Indian,1100,True,True,3,3.7,487
Nutritious Nation,Multicuisine,900,False,True,2,3.5,352
Open Oven,Fast Food,250,False,True,1,3.7,290
Starbucks,Cafe,700,False,False,2,3.5,132
Swagath,Multicuisine,1500,True,False,3,3.5,198
The Health Box,Healthy Food,600,False,True,2,3.5,124
Twisted Tacos,Mexican,650,False,True,2,3.8,173
Uber Lounge,Multicuisine,2200,True,True,4,3.6,430
Yeti - The Himalayan Kitchen,Multicuisine,1300,False,False,3,3.7,807
Zai,Multicuisine,1550,True,True,3,3.8,302
Al Bake,Fast Food,300,False,False,1,2.4,30
Artusi Ristorante e Bar,Italian,3000,True,False,4,4.1,496
Baris,Multicuisine,2000,True,False,4,4.3,43
Carnatic Cafe,South Indian,550,False,False,2,4.4,400
Chhalava - �__Lava,Multicuisine,1200,True,False,3,4.4,80
Dilli BC,North Indian,700,False,True,2,4.1,267
Sumo Sushi,Asian,1000,False,True,3,4.0,70
The Heroes Bistro & Bar,European,900,True,False,2,4.0,47
Whipped,Cafe,550,False,True,2,4.2,1125
Cafe Coffee Day,Cafe,450,False,False,1,3.2,33
Paparazzi,Multicuisine,1900,True,False,3,3.2,7
Chehel Pehel,North Indian,700,False,True,2,3.5,159
Cress Bistro,Multicuisine,1200,True,True,3,3.6,131
Frosted Heaven,Cafe,300,False,False,1,3.6,46
Baskin Robbins,Ice Cream,300,False,True,1,2.9,9
Behrouz Biryani,Biryani,600,False,True,2,3.2,51
Cafe Coffee Day,Cafe,450,False,False,1,3.0,4
Cakeatouille,Cafe,800,False,False,2,3.3,15
Chilli Singh,Multicuisine,800,True,True,2,3.1,7
Da Pizza Corner,Fast Food,600,False,False,2,2.9,4
Domino's Pizza,Fast Food,700,False,False,2,2.5,238
Faasos,Fast Food,600,False,True,2,2.8,13
Gupta Ji Ka Dhaba,North Indian,300,False,True,1,2.6,49
Karim's,North Indian,750,True,True,2,3.3,235
Let's Tango,Fast Food,400,False,False,1,3.0,5
Madras Cafe,South Indian,300,False,False,1,2.5,191
Nachos And Company,Mexican,700,False,False,2,3.4,14
Ovenstory Pizza,Fast Food,500,False,True,2,3.3,6
Pizza Hut,Fast Food,1000,False,True,3,3.3,276
Red Chilli,Multicuisine,1500,True,True,3,3.1,104
The Groghead,Multicuisine,1700,True,False,3,3.4,267
The Tandoor,North Indian,600,False,True,2,3.4,121
Twenty Ten - Ashtan Sarovar Portico,Multicuisine,1000,True,False,3,3.3,23
Adyar Ananda Bhavan,Multicuisine,500,False,True,2,3.5,368
Baked Love By Vatsala,Cafe,720,False,False,2,3.6,38
Drums of Heaven,Multicuisine,1800,True,True,3,3.5,234
Dunkin' Donuts,Fast Food,600,False,True,2,3.7,431
Evergreen Sweet House,Fast Food,450,False,False,1,3.5,1198
Gung The Palace,Asian,2500,True,False,4,3.7,303
Keventers,Beverages,250,False,False,1,3.5,16
La Seine -The Chocolate Emporium,Fast Food,300,False,True,1,3.8,25
Nagaland's Kitchen,Multicuisine,1200,True,False,3,3.8,556
Pasta La Vista,Cafe,600,False,True,2,3.8,95
Tamura,Asian,1500,True,False,3,3.5,163
The Chai Story,Cafe,300,False,False,1,3.6,42
The Clay Oven,Multicuisine,1200,True,True,3,3.5,181
Hot n Hot,Fast Food,450,False,False,1,2.4,23
Feng Shuii,Multicuisine,1200,True,True,3,4.3,31
Bikaner Sweets,Fast Food,250,False,False,1,2.8,10
Coalition Cafe,Cafe,800,False,False,2,3.4,34
Keventers,Beverages,400,False,False,1,3.0,5
Mid Night Khana,Fast Food,400,False,True,1,3.3,30
Ministry of Cafe,Multicuisine,1000,True,True,3,3.3,79
Officer's Kitchen,Multicuisine,300,False,False,1,3.3,27
Oh Boy Lounge,Multicuisine,1000,False,False,3,3.1,5
Sahni's Fish Corner,North Indian,450,False,False,1,3.0,6
Sardar A Pure Meat Shop,Fast Food,150,False,False,1,2.9,5
Singh Mutton & Chicken Shop,Fast Food,300,False,False,1,3.0,4
The Mashup,Fast Food,1100,False,False,3,3.2,12
Vaishnu Bhojanalaya,North Indian,150,False,False,1,3.1,13
Central Perk,Multicuisine,500,False,True,2,3.8,82
Diet Dabba,Multicuisine,250,False,True,1,3.7,37
Mama's Buoi,Multicuisine,1000,True,False,3,3.9,373
New Vikrant Restaurant,Multicuisine,550,False,False,2,3.5,90
The Vintage Avenue,Multicuisine,800,True,True,2,3.9,1439
Big Yellow Door,Fast Food,600,False,False,2,4.3,214
Amritsar Juction,Multicuisine,450,False,False,1,3.1,13
Bawarchi,Multicuisine,450,False,False,1,3.3,32
Bawarchi,North Indian,600,False,False,2,3.3,35
Bhogalji Bikaner Sweets,Mithai,100,False,False,1,2.9,6
Bikanervala,Fast Food,550,False,False,2,3.2,63
Changezi Chicken,North Indian,650,False,True,2,3.1,42
Giani's,Multicuisine,400,False,False,1,3.4,30
Gola Northend,Multicuisine,1300,True,False,3,3.1,155
Kay's Chik-In,North Indian,650,False,False,2,2.6,7
Mr. Lobo,Fast Food,400,False,False,1,3.0,4
Nut Khut Rasoi,Chinese,300,False,False,1,3.4,30
Purani Delhi 6,North Indian,400,False,False,1,3.0,4
Raahgiri,Multicuisine,400,False,False,1,3.2,10
Singh Dhaba,North Indian,600,False,False,2,3.0,4
Sugar Boutique,Cafe,300,False,False,1,3.1,11
Zaika Amritsari,North Indian,400,False,False,1,3.0,11
Ashok Meat Wala,North Indian,500,False,False,2,3.5,106
Baker's Stop,Fast Food,350,False,False,1,3.8,170
Nut Khat Caterers,Fast Food,300,False,False,1,3.6,71
Penta Cafe,Fast Food,500,False,False,2,3.6,24
Penta Cafeteria,Fast Food,500,False,False,2,3.6,95
Railway Yard,Multicuisine,300,False,False,1,3.8,35
Roti Aur Boti,Fast Food,100,False,False,1,3.5,18
Sahni Fish Corner,North Indian,300,False,False,1,3.5,32
34 Parkstreet Lane,Fast Food,250,False,False,1,3.2,27
Al Forno by Aishwarya,Cafe,800,False,False,2,3.4,17
Bakingo,Cafe,300,False,True,1,2.7,11
Bandstand,European,1700,True,False,3,3.3,339
Big Fat Sandwich,American,800,False,False,2,2.9,21
Blue Tokai Coffee Roasters,Cafe,350,False,False,1,3.3,10
Cafe Coffee Day - The Lounge,Cafe,750,False,False,2,2.6,76
Cakes & Bakes,Fast Food,250,False,False,1,2.9,6
Captain Grub,Fast Food,1000,False,True,3,3.3,61
Chaat Corner,Street Food,100,False,False,1,3.2,12
Cosy Restaurant,Multicuisine,1100,True,True,3,3.4,195
Food Refill,Chinese,300,False,True,1,3.1,23
Ganesh Anna South Indian Food Corner,South Indian,150,False,False,1,3.0,8
Giani,Multicuisine,400,False,True,1,3.3,65
Gravies,Multicuisine,700,False,True,2,3.3,157
Green Chick Chop,Fast Food,350,False,False,1,3.1,12
Grub Pub,Chinese,1000,True,True,3,3.4,180
Handi Masala Restaurant,Multicuisine,500,False,True,2,2.6,16
Himalaya Dhaba,North Indian,400,False,False,1,2.6,21
Hot & Hot,Fast Food,350,False,False,1,2.9,10
Hot Box,Fast Food,500,False,True,2,2.6,114
Indrani's Kitchen,East Indian,800,False,False,2,3.3,13
Kallu Hot Zaika,North Indian,800,False,True,2,2.9,8
Kathi Roll Corner 44,Fast Food,250,False,True,1,3.1,4
Mama Dhaba,North Indian,150,False,False,1,2.8,8
Miam,Cafe,800,False,False,2,3.2,8
Momos House,Chinese,350,False,True,1,3.3,32
Nirula's Ice Cream,Multicuisine,300,False,True,1,2.9,9
Overdose,Multicuisine,600,False,True,2,2.7,10
Punjabi Chaap Corner,North Indian,350,False,False,1,2.8,21
Punjabi Tadka,Multicuisine,500,False,True,2,3.1,21
Rapti Chinese Food,Chinese,500,False,True,2,3.2,35
Riyaz Chicken Corner,Multicuisine,250,False,False,1,3.4,74
Sharda Pastry Shop,Fast Food,150,False,False,1,2.8,25
Southy,South Indian,450,False,True,1,3.1,175
Spicy,Fast Food,500,False,False,2,2.9,13
Subway,Fast Food,500,False,True,2,2.8,87
The Foodie Cafe,Fast Food,250,False,False,1,3.4,19
Uncle's Kabab Point,Fast Food,350,False,True,1,3.4,59
Wimpy,Fast Food,350,False,False,1,2.6,220
Zaika,Multicuisine,350,False,False,1,2.7,26
Natural Ice Cream,Ice Cream,150,False,True,1,4.5,67
Cafe 6,Fast Food,500,False,True,2,3.9,406
Cafe Coffee Day,Cafe,450,False,False,1,3.5,35
Dzukou Tribal Kitchen,Chinese,1300,True,True,3,3.8,145
Havmor Ice Cream,Ice Cream,200,False,True,1,3.6,30
Lost in Frost,Cafe,600,False,True,2,3.7,18
Pink Box,Cafe,300,False,True,1,3.8,243
Potet,Fast Food,300,False,False,1,3.7,23
Root'd,Multicuisine,1000,True,False,3,3.7,18
South Cafe,South Indian,350,False,False,1,3.5,95
Sri Balaji,Multicuisine,300,False,True,1,3.5,65
Thalaivar,South Indian,800,False,True,2,3.8,49
The Junction,Multicuisine,1200,True,False,3,3.9,93
Cravity ,Fast Food,350,False,False,1,4.0,55
Little Saigon,Asian,1000,False,False,3,4.0,83
Summer House Cafe,Multicuisine,1850,True,False,3,4.1,1823
Elf Cafe & Bar,Multicuisine,1600,True,False,3,3.3,704
Garage Inc.,Multicuisine,1900,True,True,3,3.4,763
My Bar Grill,Multicuisine,1200,False,False,3,3.3,1363
Wow! Momo,Chinese,350,False,True,1,3.4,491
Coast Cafe,Multicuisine,1400,True,True,3,4.5,1033
Chaayos,Multicuisine,400,False,True,1,3.9,454
"Elma's Bakery, Bar, and Kitchen",Multicuisine,1900,True,True,3,3.9,1756
Fork You,Multicuisine,1600,True,True,3,3.8,1845
High5 Cafe & Bar,Multicuisine,1200,True,False,3,3.7,379
Imperfecto,Multicuisine,1800,True,False,3,3.7,2247
Maison Des Desserts,Cafe,1200,False,True,3,3.9,552
Maquina,Multicuisine,1800,True,False,3,3.8,567
Masha,Multicuisine,1200,True,True,3,3.5,384
Moonshine Cafe & Bar,Multicuisine,2400,False,False,4,3.5,884
New York Slice,Fast Food,800,False,True,2,3.7,489
Out Of The Box,Multicuisine,1800,True,False,3,3.7,3697
Raasta,Multicuisine,2000,True,True,4,3.9,1878
Hauz Khas Social,Multicuisine,1600,True,True,3,4.3,7931
Kunzum Travel Cafe,Cafe,200,False,False,1,4.2,542
Lord of the Drinks Meadow,Multicuisine,2200,True,False,4,4.2,278
Matchbox,Multicuisine,1700,True,True,3,4.0,969
Naivedyam,South Indian,500,False,True,2,4.2,1627
Rang De Basanti Urban Dhaba,North Indian,1300,True,True,3,4.4,541
Smoke House Deli,Multicuisine,1600,True,True,3,4.1,1199
Viva Deli - Holiday Inn,Cafe,1000,False,False,3,3.3,30
Cafe on 3 - Holiday Inn,Multicuisine,2000,True,False,4,3.4,174
The Kylin Experience - Holiday Inn,Multicuisine,1800,True,True,3,3.7,128
Thugs - Hotel Broadway,Finger Food,1100,False,False,3,3.4,72
Chor Bizarre - Hotel Broadway,Multicuisine,2000,True,False,4,3.9,295
Opium Bar - Hotel City Park,Multicuisine,2000,True,False,4,2.8,19
Yellow Mirchi - Hotel City Park,North Indian,2500,True,False,4,3.9,259
Cafe Regent,Cafe,700,False,False,2,3.0,7
Lutyen's - Hotel The Royal Plaza,Multicuisine,3000,True,False,4,3.3,95
Onyx Bar - Hotel The Royal Plaza,Multicuisine,2500,True,False,4,3.0,19
SKY Lounge Bar & Grill - Hotel The Royal Plaza,Finger Food,2500,True,False,4,3.4,265
Jasmine - Hotel The Royal Plaza,Multicuisine,4000,True,False,4,3.7,44
Lord William Tea Lounge - Hotel The Royal Plaza,Cafe,2500,False,False,4,3.6,38
Royal Brewery Bistro,Multicuisine,2000,True,False,4,3.5,14
Cafe - Hyatt Regency,Multicuisine,3500,True,False,4,3.6,261
La Piazza - Hyatt Regency,Italian,4500,True,False,4,3.9,410
Polo Lounge - Hyatt Regency,Finger Food,2500,True,False,4,3.6,49
Sidewalk - Hyatt Regency,Cafe,1000,False,False,3,3.8,79
T.K'S Oriental Grill - Hyatt Regency,Asian,4000,True,False,4,3.9,290
China Kitchen - Hyatt Regency,Chinese,4500,True,False,4,4.0,424
The Hub -  ibis New Delhi,North Indian,1500,True,False,3,3.1,9
Baked and Wrapped,Cafe,500,False,False,2,3.1,5
M.D. Kitchen,Multicuisine,600,False,True,2,2.6,30
Kerala Hotel,Multicuisine,400,False,False,1,3.9,108
M.P. Canteen,Multicuisine,350,False,False,1,3.1,13
Mysore Cafe,South Indian,200,False,False,1,3.2,12
Maharashtra Sadan,Multicuisine,300,False,False,1,3.8,266
Abhishek Restaurant,Multicuisine,400,False,False,1,2.9,36
AL Maroosh,Multicuisine,500,False,False,2,2.8,20
Ambarsari Kababs & Curries,Multicuisine,400,False,False,1,3.0,4
Ambrosia - The Golden Palms Hotel,Multicuisine,1500,True,False,3,2.8,68
Bala's Kitchen,South Indian,300,False,False,1,2.9,4
Cafe Meadows,Fast Food,200,False,False,1,3.1,26
Dee The Baker,Cafe,300,False,True,1,3.4,11
Dilli Darbaar,Street Food,100,False,False,1,3.1,18
Finger Licious,Fast Food,200,False,True,1,3.2,137
Garden Hut,Chinese,450,False,False,1,2.7,8
Hari Mirch Masala,Multicuisine,350,False,True,1,2.8,101
Kamal's,Fast Food,550,False,True,2,2.8,103
Kocktails & Kurries,Multicuisine,950,True,True,2,3.1,94
Madras Cafe,South Indian,150,False,False,1,3.2,22
Mahalaxmi Dairy & Sweets,Multicuisine,100,False,False,1,2.6,16
Meet n Eat,Fast Food,450,False,False,1,2.7,56
Punjabi Mirchi,Multicuisine,650,False,False,2,3.3,49
The Garam Masala,Multicuisine,400,False,True,1,3.4,60
Unique Pastry Shop,Cafe,200,False,True,1,3.4,86
Vaishno Amritsari Dhaba,North Indian,350,False,True,1,3.2,51
Zara Restaurant,North Indian,400,False,True,1,3.3,24
Bhatia Sweets,Multicuisine,150,False,False,1,3.5,97
De Cafepedia,Fast Food,250,False,True,1,3.5,60
Icy Curls,Multicuisine,300,False,True,1,3.7,25
Chutneez Restaurant Lounge & Bar,Multicuisine,1200,True,True,3,2.4,124
Domino's Pizza,Fast Food,700,False,False,2,2.4,113
Mangal Sweets,Multicuisine,400,False,True,1,2.4,166
Sweet Tickles,Cafe,500,False,False,2,4.1,71
Ira - The Waterside Bar - ITC Maurya,Finger Food,2000,False,False,4,3.2,17
Nutmeg The Gourmet Shop - ITC Maurya,Cafe,1000,False,False,3,3.4,25
Fabelle Chocolate Boutique - ITC Maurya,Multicuisine,1200,False,False,3,3.8,20
Golf Bar - ITC Maurya,Beverages,3500,False,False,4,3.5,45
Bukhara - ITC Maurya,North Indian,6500,False,False,4,4.4,2826
Tian - Asian Cuisine Studio - ITC Maurya,Multicuisine,7000,False,False,4,4.1,188
Ashish Lal Dhaba,North Indian,400,False,False,1,3.2,26
Lal Dhaba,North Indian,200,False,False,1,3.1,10
McDonald's,Fast Food,500,False,False,2,3.2,25
Udupi Cafe,Multicuisine,300,False,False,1,3.5,117
"34, Chowringhee Lane",Fast Food,350,False,False,1,2.7,11
Amritsar Express,Fast Food,100,False,False,1,3.1,6
Anand Chicken & Fast Food,Fast Food,400,False,False,1,2.8,9
Baba Chicken Ludhiana Wale,North Indian,300,False,True,1,3.1,7
Bombay Vada Pav,Street Food,150,False,False,1,2.8,41
Cafe Coffee Day,Cafe,450,False,False,1,3.1,5
Chin Pokli,Chinese,400,False,False,1,3.1,13
Curries,Multicuisine,600,False,True,2,2.7,6
Deepak Vaishno Dhaba,North Indian,350,False,False,1,3.4,59
Delhi Dhaba,North Indian,300,False,False,1,3.1,15
Dewan Sweets,Multicuisine,100,False,True,1,3.3,18
Flirty Momo's,Chinese,350,False,True,1,3.1,37
Frontier,Cafe,200,False,False,1,3.2,14
Giani,Multicuisine,400,False,False,1,3.0,6
Green Chick Chop,Fast Food,350,False,False,1,3.3,60
Khalsa Veg Corner,Fast Food,300,False,False,1,3.4,22
Kings Kulfi,Ice Cream,150,False,False,1,3.3,10
Kohli Dhaba,North Indian,600,False,True,2,3.4,74
Laxmi Ice Cream,Multicuisine,200,False,False,1,3.4,25
Mosaic - SK Premium Park,Multicuisine,2500,True,False,4,2.9,14
Moti Mahal Delux,Multicuisine,800,True,True,2,2.7,12
Mukesh Chic-Inn Hot & Spice,North Indian,400,False,True,1,3.0,9
Muradabadi Biryani,South Indian,300,False,False,1,2.6,18
Muradabadi Shahi Biryani & Chicken Corner,Multicuisine,450,False,False,1,3.3,68
Nagi Fish Corner,North Indian,250,False,False,1,3.1,7
Nirula's Ice Cream,Multicuisine,250,False,False,1,3.0,4
Papa Veg Chinese Food,Fast Food,400,False,True,1,2.9,33
Pindi's Kitchen,North Indian,450,False,False,1,3.3,11
Rewari Sweets,Mithai,400,False,False,1,3.2,5
Roti Aur Boti,Fast Food,100,False,False,1,3.2,38
Sahni Chicken Corner,North Indian,500,False,True,2,3.2,23
Sarpal Restaurant,North Indian,550,False,False,2,3.1,14
SGF - Spice Grill Flame,Multicuisine,500,False,False,2,2.9,8
Shanta Fresh Fish Corner,North Indian,400,False,False,1,3.1,9
Shree Meenakshi Dosai,South Indian,250,False,False,1,2.9,8
Singz,Multicuisine,600,False,True,2,2.9,57
Sona Bakers,Cafe,200,False,False,1,3.4,17
Tak - a - Tak,North Indian,300,False,False,1,3.3,14
The Great Indian Food Truck,Multicuisine,250,False,False,1,3.0,6
Tihar Food Court,Fast Food,300,False,False,1,2.9,14
Uncle Da Dhabha,North Indian,200,False,False,1,3.0,6
Variety Chicken Corner,North Indian,450,False,False,1,2.9,16
Wah Ji Wah,Multicuisine,450,False,True,1,2.5,9
9 Scoops,Ice Cream,300,False,False,1,3.6,33
Kati Roll Cottage,Fast Food,200,False,True,1,3.5,14
Pul Bangash Wale,North Indian,300,False,False,1,3.7,89
Sunny Chicken Soup,North Indian,200,False,False,1,3.6,75
Yo Momos,Multicuisine,300,False,True,1,3.7,29
Grillz,Fast Food,500,False,True,2,2.2,19
The Barbeque Company,Multicuisine,1200,False,False,3,4.2,621
Anmol Chicken Corner,North Indian,400,False,False,1,3.1,7
Babu Bhai Kabab Wale,North Indian,200,False,False,1,3.4,12
Chicken Mughlai,North Indian,350,False,False,1,3.0,6
Cool Point Shahi Tukda,Multicuisine,100,False,False,1,3.1,5
Jawahar Hotel,North Indian,500,False,False,2,3.4,40
Lalu Kababe,North Indian,200,False,False,1,3.2,13
Phelwan Biryani Wala,North Indian,150,False,False,1,3.0,5
Qureshi Kabab Corner,North Indian,300,False,False,1,3.0,5
Al Jawahar,North Indian,600,False,False,2,3.8,1585
Aslam Chicken,North Indian,400,False,False,1,3.9,635
Dil Pasand Biryani Point,Biryani,200,False,False,1,3.5,12
Haji Mohd. Hussain,North Indian,300,False,False,1,3.6,22
Kallan Sweets,Mithai,100,False,False,1,3.8,75
The Walled City - Caf�� & Lounge,Multicuisine,700,False,False,2,3.8,40
Cool Point,Multicuisine,100,False,False,1,4.2,69
Haji Shabrati Nihari Wale,North Indian,200,False,False,1,4.0,115
Karim's,North Indian,800,False,False,2,4.0,4689
Qureshi Kabab Corner,North Indian,200,False,False,1,4.3,76
Bake Bikaner,Multicuisine,500,False,True,2,3.3,86
Barista,Cafe,650,False,True,2,3.3,74
Behrouz Biryani,Biryani,600,False,True,2,3.4,49
Brunchilli,Multicuisine,800,False,True,2,3.2,84
Cafe Coffee Day,Cafe,450,False,False,1,3.4,50
Chawla Dillivala,Multicuisine,600,False,False,2,2.7,91
Dhaba Ambarsariya,Multicuisine,700,True,True,2,3.3,23
Domino's Pizza,Fast Food,700,False,False,2,3.4,88
GPW - The Food Hub,Multicuisine,400,False,True,1,3.0,70
Green Bhojanalya,North Indian,400,False,True,1,3.2,96
Hira Sweets,Fast Food,600,False,False,2,2.5,85
Hot Curries,Multicuisine,700,False,True,2,3.4,60
Meenu Caterers,Multicuisine,600,False,True,2,2.7,82
Moti Mahal Delux,Multicuisine,1000,True,True,3,2.6,105
New Kadimi,Fast Food,600,False,True,2,2.5,162
Polka Pastry & Snack Bar,Fast Food,350,False,False,1,3.2,62
Pudding & Pie,Fast Food,450,False,False,1,3.4,66
Singz,Multicuisine,700,False,False,2,2.5,46
Slice of Italy,Multicuisine,700,False,True,2,3.4,198
Subway,Fast Food,500,False,True,2,3.1,69
Suruchee,Multicuisine,500,False,True,2,3.4,52
The Bubble Tea Cafe,Cafe,600,False,True,2,3.0,182
The Destination,Multicuisine,1400,True,True,3,3.3,85
The Night Delights,Multicuisine,800,False,True,2,3.4,102
Tingling Pepper,Fast Food,400,False,True,1,3.4,69
Wah G Wah,Multicuisine,450,False,True,1,2.7,37
Midnight Hunger Hub,Fast Food,800,False,True,2,4.5,50
BarShala,Finger Food,600,False,False,2,3.5,40
Bemisaal Reloaded,Multicuisine,1250,False,True,3,3.8,128
Bon App��tit,Fast Food,350,False,True,1,3.8,212
Burger Point,Fast Food,300,False,False,1,3.6,164
Cakes 'n' Crumbs,Cafe,400,False,True,1,3.6,70
China Fort,Multicuisine,700,False,True,2,3.5,74
Giani,Multicuisine,400,False,True,1,3.5,33
Hot Cherries,Cafe,400,False,False,1,3.6,116
KFC,Fast Food,500,False,True,2,3.5,62
McDonald's,Fast Food,500,False,True,2,3.6,179
Pasta Xpress,Fast Food,700,False,True,2,3.6,56
Tandoor Bar-Be-Que,North Indian,600,False,True,2,3.5,131
TBK Kulcha's,Fast Food,300,False,True,1,3.6,155
The Pindi,Multicuisine,1300,True,True,3,3.5,100
The Tangy Tomatoes,Fast Food,400,False,True,1,3.7,32
Thela,Fast Food,500,False,True,2,3.5,87
Wah Ji Wah,Multicuisine,450,True,True,1,3.7,61
Muffins,Fast Food,250,False,False,1,1.9,66
Food Scouts,Multicuisine,700,False,True,2,4.3,22
Aggarwal Sweet India,Multicuisine,150,False,False,1,2.8,15
Bhola Dhaba,North Indian,300,False,True,1,2.8,30
Cake Me Up,Cafe,400,False,False,1,3.1,7
Chawla Snacks,North Indian,250,False,False,1,2.9,4
Chef Joint,Multicuisine,400,False,True,1,3.2,45
China Hut,Chinese,400,False,True,1,3.0,16
Chinese Hut,Fast Food,450,False,True,1,2.8,5
Curries & Kebabs,Multicuisine,500,False,True,2,2.7,7
Giani's,Multicuisine,400,False,False,1,3.1,9
Green Chick Chop,Fast Food,350,False,False,1,3.1,15
Kabul Restaurant,Multicuisine,450,False,False,1,2.8,25
Kadimi Dukan,Multicuisine,200,False,False,1,3.2,10
Kadimi Sweets,Multicuisine,200,False,False,1,3.1,42
McDonald's,Fast Food,500,False,True,2,3.4,62
Modi Pastry Corner,Fast Food,100,False,False,1,2.6,17
New Evergreen Hotel,North Indian,450,False,False,1,2.9,7
Nikku Hotel,Fast Food,500,False,True,2,2.6,9
Om Hotel,Multicuisine,600,False,False,2,3.3,140
Pakeeza Burger,Multicuisine,600,False,False,2,2.6,15
Paljees Fresh Baked,Fast Food,200,False,False,1,3.1,16
Pinka's Rasoi,North Indian,500,False,True,2,3.1,21
Republic of Chicken,Fast Food,400,False,False,1,2.8,5
Sandwich & Sons,Fast Food,500,False,True,2,3.2,24
Simple Restaurant,Multicuisine,500,False,False,2,3.0,15
Subway,Fast Food,500,False,True,2,3.3,78
Tempting Bar-B-Que,Multicuisine,650,False,True,2,3.3,29
The Biryani Hut,Biryani,400,False,False,1,2.9,5
